Amount,Class
63.54,NORMAL
258.4,NORMAL
19.6,NORMAL
500,NORMAL
61,NORMAL
0.89,NORMAL
0.05,NORMAL
4.95,NORMAL
8.49,NORMAL
1,NORMAL
49.98,NORMAL
75.64,NORMAL
29.9,NORMAL
26.87,NORMAL
7.18,NORMAL
0.89,NORMAL
53.3,NORMAL
141.55,NORMAL
123,NORMAL
0.76,NORMAL
35.01,NORMAL
19.95,NORMAL
0.99,NORMAL
52,NORMAL
1.29,NORMAL
0.08,NORMAL
0.92,NORMAL
593.87,NORMAL
9.99,NORMAL
9.47,NORMAL
1089.05,NORMAL
369.02,NORMAL
1.46,NORMAL
4.58,NORMAL
956.31,NORMAL
6,NORMAL
4.49,NORMAL
736.87,NORMAL
847.81,NORMAL
9.99,NORMAL
38.62,NORMAL
1.98,NORMAL
2,NORMAL
500,NORMAL
22,NORMAL
43.4,NORMAL
178.38,NORMAL
752.39,NORMAL
14.9,NORMAL
15,NORMAL
399.3,NORMAL
77.51,NORMAL
5,NORMAL
5.69,NORMAL
1.98,NORMAL
1529.15,NORMAL
69.99,NORMAL
31.63,NORMAL
1,NORMAL
11.76,NORMAL
54.83,NORMAL
49.99,NORMAL
8.02,NORMAL
85,NORMAL
0.76,NORMAL
100,NORMAL
37.21,NORMAL
34.95,NORMAL
45.75,NORMAL
158.05,NORMAL
4.49,NORMAL
3.95,NORMAL
40.98,NORMAL
119,NORMAL
134.85,NORMAL
91.81,NORMAL
3.87,NORMAL
3.27,NORMAL
3.95,NORMAL
30.52,NORMAL
224.15,NORMAL
14.8,NORMAL
94.3,NORMAL
1.93,NORMAL
49,NORMAL
156.8,NORMAL
25.85,NORMAL
11.5,NORMAL
1.79,NORMAL
50,NORMAL
82.5,NORMAL
13.56,NORMAL
39.98,NORMAL
38.22,NORMAL
26.57,NORMAL
3.92,NORMAL
5,NORMAL
320,NORMAL
79.95,NORMAL
59.85,NORMAL
10.59,NORMAL
90,NORMAL
3.85,NORMAL
14.9,NORMAL
351.99,NORMAL
84,NORMAL
14.27,NORMAL
1.98,NORMAL
4.92,NORMAL
0.99,NORMAL
527.97,NORMAL
8.02,NORMAL
71.14,NORMAL
49,NORMAL
20.24,NORMAL
39.8,NORMAL
9.99,NORMAL
1.29,NORMAL
1,NORMAL
15,NORMAL
0.01,NORMAL
25.43,NORMAL
4.67,NORMAL
60.75,NORMAL
3.95,NORMAL
39.99,NORMAL
604.22,NORMAL
9.99,NORMAL
5.99,NORMAL
1,NORMAL
992,NORMAL
553.39,NORMAL
1.78,NORMAL
21.16,NORMAL
102.5,NORMAL
4.49,NORMAL
1110.05,NORMAL
1.29,NORMAL
28,NORMAL
1,NORMAL
1.11,NORMAL
47.04,NORMAL
5.99,NORMAL
1,NORMAL
75.86,NORMAL
1,NORMAL
8.13,NORMAL
40,NORMAL
40,NORMAL
3.56,NORMAL
69.99,NORMAL
15.23,NORMAL
14.4,NORMAL
165.62,NORMAL
19.26,NORMAL
8.06,NORMAL
0.76,NORMAL
108,NORMAL
1.98,NORMAL
157.2,NORMAL
0.89,NORMAL
30,NORMAL
10.75,NORMAL
70.65,NORMAL
40,NORMAL
74.99,NORMAL
13.99,NORMAL
64.99,NORMAL
0.77,NORMAL
1,NORMAL
3.12,NORMAL
50.98,NORMAL
1.79,NORMAL
18.5,NORMAL
40,NORMAL
24.75,NORMAL
1.98,NORMAL
97.86,NORMAL
0.77,NORMAL
11.5,NORMAL
0.77,NORMAL
15.94,NORMAL
131.02,NORMAL
92.5,NORMAL
60,NORMAL
51.96,NORMAL
0.99,NORMAL
70.65,NORMAL
29.87,NORMAL
43.32,NORMAL
0.99,NORMAL
16.64,NORMAL
15.86,NORMAL
141.72,NORMAL
3.07,NORMAL
130.45,NORMAL
7.07,NORMAL
198,NORMAL
474.32,NORMAL
18.17,NORMAL
45.35,NORMAL
30.37,NORMAL
2.59,NORMAL
23.95,NORMAL
2.35,NORMAL
9.99,NORMAL
69,NORMAL
15,NORMAL
59.7,NORMAL
36,NORMAL
0.89,NORMAL
117.88,NORMAL
3.57,NORMAL
82.5,NORMAL
10,NORMAL
7.5,NORMAL
151.05,NORMAL
8,NORMAL
31.77,NORMAL
82.92,NORMAL
4.99,NORMAL
7,NORMAL
1.98,NORMAL
10,NORMAL
14.95,NORMAL
4.43,NORMAL
2.69,NORMAL
14.48,NORMAL
12.31,ANOMALY
5.36,NORMAL
684.14,NORMAL
68.97,NORMAL
160.12,NORMAL
15.68,NORMAL
1.79,NORMAL
26.5,NORMAL
89.7,NORMAL
37.82,NORMAL
6,NORMAL
8,NORMAL
0.77,NORMAL
2.28,NORMAL
0.76,NORMAL
11.98,NORMAL
0.76,NORMAL
29.95,NORMAL
125.95,NORMAL
1.79,NORMAL
76,NORMAL
5.99,NORMAL
5.95,NORMAL
69.95,NORMAL
120.2,NORMAL
14.95,NORMAL
0.89,NORMAL
21.6,NORMAL
46.01,NORMAL
24.76,NORMAL
24.95,NORMAL
29,NORMAL
0.77,NORMAL
8.98,NORMAL
5.33,NORMAL
10,NORMAL
1.98,NORMAL
4.49,NORMAL
1.98,NORMAL
7.99,NORMAL
1.29,NORMAL
34.48,NORMAL
4.59,NORMAL
8.62,NORMAL
699.36,NORMAL
7.74,NORMAL
57.39,NORMAL
29.95,NORMAL
25.9,NORMAL
22,NORMAL
14.99,NORMAL
10,NORMAL
4.49,NORMAL
1.98,NORMAL
1.98,NORMAL
1.98,NORMAL
8.5,NORMAL
7.56,NORMAL
46.03,NORMAL
20.4,NORMAL
5.49,NORMAL
310.99,NORMAL
3.92,NORMAL
1.98,NORMAL
3.58,NORMAL
4.49,NORMAL
1.5,NORMAL
15,NORMAL
1.98,NORMAL
4.49,NORMAL
66,NORMAL
44.58,NORMAL
3.03,NORMAL
59.7,NORMAL
31.9,NORMAL
1,NORMAL
1.98,NORMAL
80.4,NORMAL
9.99,NORMAL
0.99,NORMAL
31.81,NORMAL
5.78,NORMAL
476,NORMAL
69,NORMAL
51.09,NORMAL
0,NORMAL
9.99,NORMAL
0.77,NORMAL
27.8,NORMAL
115.4,NORMAL
2.25,NORMAL
33.97,NORMAL
2.26,NORMAL
22.96,NORMAL
0.77,NORMAL
7.7,NORMAL
19.99,NORMAL
10.62,NORMAL
14.69,NORMAL
37.81,NORMAL
214.79,NORMAL
1,NORMAL
216.99,NORMAL
1.29,NORMAL
1.31,NORMAL
5,NORMAL
110.14,NORMAL
0.68,NORMAL
22,NORMAL
19.98,NORMAL
0.76,NORMAL
16.35,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
26.48,NORMAL
1.79,NORMAL
223.08,NORMAL
3.49,NORMAL
158,NORMAL
49.1,NORMAL
8.99,NORMAL
509.36,NORMAL
199,NORMAL
17.99,NORMAL
182.36,NORMAL
13,NORMAL
0.77,NORMAL
45,NORMAL
102.8,NORMAL
29.99,NORMAL
7.1,NORMAL
144.11,NORMAL
20.11,NORMAL
11.5,NORMAL
79.99,NORMAL
9.99,NORMAL
2.16,NORMAL
2.93,NORMAL
141.55,NORMAL
44.97,NORMAL
15.13,NORMAL
1.52,NORMAL
1.29,NORMAL
575.99,NORMAL
22,NORMAL
19.18,NORMAL
112.14,NORMAL
34.14,NORMAL
33.23,NORMAL
269,NORMAL
99,NORMAL
10,NORMAL
26.23,NORMAL
74.5,NORMAL
17.98,NORMAL
1.29,NORMAL
295.8,NORMAL
21.57,NORMAL
26.82,NORMAL
0.76,NORMAL
2.2,NORMAL
69.99,NORMAL
9.71,NORMAL
1.29,NORMAL
25.9,NORMAL
1,NORMAL
9.99,NORMAL
0.89,NORMAL
13.98,NORMAL
19.95,NORMAL
8.07,NORMAL
140.56,NORMAL
36.22,NORMAL
2.97,NORMAL
47.39,NORMAL
34.86,NORMAL
11.5,NORMAL
66.05,NORMAL
1,NORMAL
0.89,NORMAL
158,NORMAL
7.59,NORMAL
129.99,NORMAL
4.49,NORMAL
32,NORMAL
1.47,NORMAL
33.51,NORMAL
122.59,NORMAL
511,NORMAL
290,NORMAL
27.97,NORMAL
1.98,NORMAL
73.5,NORMAL
1,NORMAL
45,NORMAL
34.99,NORMAL
109,NORMAL
1,NORMAL
9.99,NORMAL
4.45,NORMAL
101.95,NORMAL
27.25,NORMAL
24.9,NORMAL
24.93,NORMAL
29.95,NORMAL
0,NORMAL
233,NORMAL
429,NORMAL
603.21,NORMAL
12.31,NORMAL
12.48,NORMAL
34.95,NORMAL
19.95,NORMAL
3.92,NORMAL
29,NORMAL
20,NORMAL
10,NORMAL
4.23,NORMAL
0.89,NORMAL
73.55,NORMAL
26,NORMAL
18.47,NORMAL
79.99,NORMAL
30,NORMAL
25,NORMAL
4.99,NORMAL
8.97,NORMAL
0.77,NORMAL
1,NORMAL
97.58,NORMAL
12.99,NORMAL
63.03,NORMAL
29.56,NORMAL
25,NORMAL
1.98,NORMAL
1.29,NORMAL
29,NORMAL
55.41,NORMAL
25.5,NORMAL
82.47,NORMAL
1.29,NORMAL
102.95,NORMAL
353.07,NORMAL
8.99,NORMAL
5,NORMAL
9.99,NORMAL
1.46,NORMAL
0.77,NORMAL
29.56,NORMAL
0.76,NORMAL
10.88,NORMAL
1,NORMAL
121.24,NORMAL
110,NORMAL
39.85,NORMAL
316.66,NORMAL
298,NORMAL
1.29,NORMAL
28,NORMAL
159,NORMAL
15.15,NORMAL
1.98,NORMAL
165.72,NORMAL
31.1,NORMAL
34,NORMAL
93.82,NORMAL
2.69,NORMAL
10,NORMAL
16.46,NORMAL
2.58,NORMAL
19.98,NORMAL
1.79,NORMAL
20.39,NORMAL
42.81,NORMAL
0.76,NORMAL
1.5,NORMAL
1014.38,NORMAL
8.99,NORMAL
4.49,NORMAL
30.58,NORMAL
440,NORMAL
29.94,NORMAL
4.49,NORMAL
1,NORMAL
14.98,NORMAL
5.99,NORMAL
1.98,NORMAL
0.99,NORMAL
7.49,NORMAL
32.92,NORMAL
22.85,NORMAL
1.29,NORMAL
5.02,NORMAL
0.99,NORMAL
214.8,NORMAL
17.99,NORMAL
1.98,NORMAL
134.98,NORMAL
1.29,NORMAL
133,NORMAL
100,NORMAL
1,NORMAL
272,NORMAL
1.79,NORMAL
1.98,NORMAL
5,NORMAL
27,NORMAL
0.76,NORMAL
171,NORMAL
12.25,NORMAL
42.81,NORMAL
8.82,NORMAL
2.69,NORMAL
7.68,NORMAL
62.48,NORMAL
2.28,NORMAL
39.93,NORMAL
35,NORMAL
1.98,NORMAL
57,NORMAL
15,NORMAL
18.46,NORMAL
4.99,NORMAL
125,NORMAL
1.98,NORMAL
6.49,NORMAL
1.5,NORMAL
1,NORMAL
9.99,NORMAL
0.77,NORMAL
15,NORMAL
157.27,NORMAL
15,NORMAL
1.54,NORMAL
1.23,NORMAL
0.99,NORMAL
0.89,NORMAL
66.38,NORMAL
139.9,NORMAL
835,NORMAL
0.89,NORMAL
23.47,NORMAL
19.95,NORMAL
26.33,NORMAL
26,NORMAL
3.58,NORMAL
9.2,NORMAL
88.85,NORMAL
150,NORMAL
219,NORMAL
172.3,NORMAL
136.16,NORMAL
758.56,NORMAL
55.5,NORMAL
110,NORMAL
136.04,NORMAL
5.99,NORMAL
211.95,NORMAL
62.3,NORMAL
40,NORMAL
39.07,NORMAL
99,NORMAL
9.49,NORMAL
5.4,NORMAL
59.95,NORMAL
39.18,NORMAL
25,NORMAL
250.75,NORMAL
5.15,NORMAL
6.52,NORMAL
135.46,NORMAL
139.4,NORMAL
239.31,NORMAL
71.2,NORMAL
25.85,NORMAL
37.92,NORMAL
43.25,NORMAL
59,NORMAL
5.49,NORMAL
151.1,NORMAL
1.98,NORMAL
85.52,NORMAL
10,NORMAL
2.68,NORMAL
29.2,NORMAL
1.29,NORMAL
2.68,NORMAL
6.84,NORMAL
14.99,NORMAL
119.7,NORMAL
170.13,NORMAL
2.68,NORMAL
500,NORMAL
1,NORMAL
499,NORMAL
0.89,NORMAL
29.9,NORMAL
10.17,NORMAL
45,NORMAL
10,NORMAL
998.23,NORMAL
51.9,NORMAL
1.78,NORMAL
4.29,NORMAL
61.94,NORMAL
179,NORMAL
7.12,NORMAL
59.44,NORMAL
11.64,NORMAL
21.27,NORMAL
0.89,NORMAL
9.99,NORMAL
0.99,NORMAL
82.8,NORMAL
225.4,NORMAL
1.98,NORMAL
15.6,NORMAL
248,NORMAL
468.8,NORMAL
300,NORMAL
5.07,NORMAL
15,NORMAL
1.17,NORMAL
81.98,NORMAL
93.85,NORMAL
1.98,NORMAL
0.89,NORMAL
15,NORMAL
5.38,NORMAL
55.46,NORMAL
14.4,NORMAL
9.9,NORMAL
8.99,NORMAL
4.9,NORMAL
49.98,NORMAL
1.98,NORMAL
1.7,NORMAL
5.49,NORMAL
19.95,NORMAL
9.72,NORMAL
19,NORMAL
843.72,NORMAL
199,NORMAL
9.28,NORMAL
8.99,NORMAL
131.4,NORMAL
3.59,NORMAL
8.03,NORMAL
71,NORMAL
5.49,NORMAL
63,NORMAL
11.95,NORMAL
49.9,NORMAL
307.98,NORMAL
17.99,NORMAL
4.49,NORMAL
102.7,NORMAL
15.17,NORMAL
9.01,NORMAL
2.68,NORMAL
9.92,NORMAL
1,NORMAL
9.99,NORMAL
0.77,NORMAL
10.99,NORMAL
0.89,NORMAL
144,NORMAL
1,NORMAL
25,NORMAL
4.99,NORMAL
19.99,NORMAL
1.46,NORMAL
19.95,NORMAL
221.25,NORMAL
365.92,NORMAL
2.49,NORMAL
20,NORMAL
41.59,NORMAL
153,NORMAL
59.06,NORMAL
14,NORMAL
11.5,NORMAL
28.99,NORMAL
12.5,NORMAL
16.69,NORMAL
199,NORMAL
1.98,NORMAL
9.99,NORMAL
4.31,NORMAL
17.1,NORMAL
21.86,NORMAL
21,NORMAL
1,NORMAL
34.95,NORMAL
126.46,NORMAL
2.86,NORMAL
0.76,NORMAL
29.97,NORMAL
109,NORMAL
4.67,NORMAL
8.64,NORMAL
85.25,NORMAL
2.58,NORMAL
5.83,NORMAL
66.88,NORMAL
3.7,NORMAL
79.75,NORMAL
50.29,NORMAL
6.24,NORMAL
5.35,NORMAL
0.89,NORMAL
80,NORMAL
1,NORMAL
3.98,NORMAL
55.35,NORMAL
19.95,NORMAL
1.79,NORMAL
6.9,NORMAL
70.96,NORMAL
76,NORMAL
11.5,NORMAL
150,NORMAL
85.25,NORMAL
44.37,NORMAL
361.91,NORMAL
3.95,NORMAL
3.6,NORMAL
24.64,NORMAL
51,NORMAL
50,NORMAL
124.85,NORMAL
34.64,NORMAL
19.95,NORMAL
8.84,NORMAL
1.29,NORMAL
5.25,NORMAL
4.56,NORMAL
3.99,NORMAL
12.33,NORMAL
1.98,NORMAL
65,NORMAL
237.16,NORMAL
57.9,NORMAL
1.98,NORMAL
25.28,NORMAL
12.14,NORMAL
22.62,NORMAL
289.62,NORMAL
8.92,NORMAL
10.77,NORMAL
8.62,NORMAL
1.75,NORMAL
0.89,NORMAL
0.89,NORMAL
80.69,NORMAL
9.99,NORMAL
50,NORMAL
168.06,NORMAL
69.18,NORMAL
5.1,NORMAL
64.8,NORMAL
9.99,NORMAL
8.94,NORMAL
11.99,NORMAL
146.44,NORMAL
9.99,NORMAL
2.86,NORMAL
243.74,NORMAL
30,NORMAL
20,NORMAL
1.39,NORMAL
59.25,NORMAL
0.77,NORMAL
54.99,NORMAL
250,NORMAL
1.98,NORMAL
3.86,NORMAL
25,NORMAL
4.06,NORMAL
59.08,NORMAL
6.68,NORMAL
240.27,NORMAL
4.13,NORMAL
30,NORMAL
2.63,NORMAL
6.45,NORMAL
25,NORMAL
1.98,NORMAL
0.89,NORMAL
500,NORMAL
9.99,NORMAL
0.77,NORMAL
62.2,NORMAL
6.1,NORMAL
9.49,NORMAL
17.1,NORMAL
0.99,NORMAL
6,NORMAL
9.58,NORMAL
25.42,NORMAL
4.49,NORMAL
55,NORMAL
29.57,NORMAL
1,NORMAL
1.39,NORMAL
16.98,NORMAL
40,NORMAL
69.86,NORMAL
1.98,NORMAL
20.49,NORMAL
0.77,NORMAL
66,NORMAL
2.58,NORMAL
2.58,NORMAL
1.29,NORMAL
12.8,NORMAL
4.49,NORMAL
12.5,NORMAL
5.9,NORMAL
16.99,NORMAL
205.5,NORMAL
0.99,NORMAL
305.53,NORMAL
100,NORMAL
1.98,NORMAL
96,NORMAL
6.24,NORMAL
0.99,NORMAL
12.99,NORMAL
14.51,NORMAL
71.7,NORMAL
9.99,NORMAL
0.5,NORMAL
20,NORMAL
12.31,NORMAL
120.34,NORMAL
35,NORMAL
84.15,NORMAL
17,NORMAL
1.29,NORMAL
1.98,NORMAL
37.89,NORMAL
1.29,NORMAL
2.95,NORMAL
5.75,NORMAL
6.23,NORMAL
2.99,NORMAL
17.99,NORMAL
150,NORMAL
7.95,NORMAL
177.78,NORMAL
39.96,NORMAL
2.5,NORMAL
9.99,NORMAL
79.75,NORMAL
1.22,NORMAL
3.59,NORMAL
1.79,NORMAL
86.1,NORMAL
12.61,NORMAL
1.79,NORMAL
6.88,NORMAL
11.5,NORMAL
75,NORMAL
11.5,NORMAL
8.94,NORMAL
33.99,NORMAL
50,NORMAL
8.88,NORMAL
78,NORMAL
8.98,NORMAL
12.99,NORMAL
18.92,NORMAL
100,NORMAL
62,NORMAL
0.89,NORMAL
114.9,NORMAL
1.29,NORMAL
2.28,NORMAL
10.99,NORMAL
9.98,NORMAL
1.98,NORMAL
0.89,NORMAL
56.08,NORMAL
4.49,NORMAL
110,NORMAL
7.2,NORMAL
89,NORMAL
2.5,NORMAL
1.29,NORMAL
10.96,NORMAL
49.77,NORMAL
0.89,NORMAL
129,NORMAL
5,NORMAL
137,NORMAL
319,NORMAL
7.7,NORMAL
3.59,NORMAL
1,NORMAL
1,NORMAL
0.92,NORMAL
478,NORMAL
712.25,NORMAL
118,NORMAL
8.9,NORMAL
220,NORMAL
2.28,NORMAL
50,NORMAL
2.28,NORMAL
9.12,NORMAL
48.6,NORMAL
26.77,NORMAL
7.14,NORMAL
40,NORMAL
115.95,NORMAL
37.9,NORMAL
1.29,NORMAL
15.12,NORMAL
1.16,NORMAL
5.36,NORMAL
50,NORMAL
1,NORMAL
6.15,NORMAL
1.98,NORMAL
166.55,NORMAL
5,NORMAL
3.85,NORMAL
18.65,NORMAL
258,NORMAL
8,NORMAL
0.99,NORMAL
202,NORMAL
1,NORMAL
11.5,NORMAL
57.92,NORMAL
26,NORMAL
10,NORMAL
77.25,NORMAL
47.43,NORMAL
3.13,NORMAL
1.79,NORMAL
12.31,NORMAL
35.97,NORMAL
1,NORMAL
86,NORMAL
0.77,NORMAL
184.5,NORMAL
8.99,NORMAL
214.17,NORMAL
50,NORMAL
1.29,NORMAL
6.99,NORMAL
27.73,NORMAL
5,NORMAL
5.37,NORMAL
150,NORMAL
0,NORMAL
1.98,NORMAL
0.76,NORMAL
1.98,NORMAL
10,NORMAL
1.98,NORMAL
100,NORMAL
28.5,NORMAL
21.79,NORMAL
1.98,NORMAL
3.74,NORMAL
519.58,NORMAL
16,NORMAL
11.99,NORMAL
14.74,NORMAL
14.23,NORMAL
9.81,NORMAL
28.75,NORMAL
15.99,NORMAL
328.84,NORMAL
30.32,NORMAL
1.98,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
385,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
43.82,NORMAL
14.99,NORMAL
1,NORMAL
38.52,NORMAL
1.79,NORMAL
53.93,NORMAL
8.9,NORMAL
73.4,NORMAL
84.98,NORMAL
2.34,NORMAL
21.18,NORMAL
15.41,NORMAL
10.99,NORMAL
179,NORMAL
40,NORMAL
30,NORMAL
196,NORMAL
0.95,NORMAL
132.55,NORMAL
4.49,NORMAL
12,NORMAL
51.23,NORMAL
1.29,NORMAL
4.67,NORMAL
10.48,NORMAL
25,NORMAL
25.01,NORMAL
39.15,NORMAL
13.99,NORMAL
9.99,NORMAL
17.24,NORMAL
227,NORMAL
20.39,NORMAL
2.69,NORMAL
7.78,NORMAL
36.24,NORMAL
23.66,NORMAL
0.89,NORMAL
1.54,NORMAL
11.5,NORMAL
63,NORMAL
80.8,NORMAL
22,NORMAL
47.9,NORMAL
3.99,NORMAL
445.33,NORMAL
7,NORMAL
81.07,NORMAL
0.76,NORMAL
85.68,NORMAL
94.41,NORMAL
7.7,NORMAL
15,NORMAL
69.99,NORMAL
30,NORMAL
0.9,NORMAL
1.66,NORMAL
197,NORMAL
64.95,NORMAL
4.49,NORMAL
3.78,NORMAL
1,NORMAL
1.38,NORMAL
299.84,NORMAL
2.68,NORMAL
1,NORMAL
1,NORMAL
3.87,NORMAL
67.64,NORMAL
1,NORMAL
60,NORMAL
1,NORMAL
67.2,NORMAL
1,NORMAL
1,NORMAL
5.39,NORMAL
1,NORMAL
1.99,NORMAL
1,NORMAL
20,NORMAL
400,NORMAL
1,NORMAL
1.98,NORMAL
1.79,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
265,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
0.77,NORMAL
79,NORMAL
1,NORMAL
1.98,NORMAL
1,NORMAL
86.55,NORMAL
1,NORMAL
1,NORMAL
143.42,NORMAL
1,NORMAL
1,NORMAL
387.52,NORMAL
41.35,NORMAL
35.99,NORMAL
43.95,NORMAL
1,NORMAL
1,NORMAL
68.9,NORMAL
1.29,NORMAL
1,NORMAL
1,NORMAL
0.89,NORMAL
1,NORMAL
164,NORMAL
1,NORMAL
1,NORMAL
7.69,NORMAL
39,NORMAL
1,NORMAL
43.21,NORMAL
1,NORMAL
184.5,NORMAL
1,NORMAL
0.77,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1.98,NORMAL
400.82,NORMAL
1,NORMAL
47.8,NORMAL
1,NORMAL
28.75,NORMAL
9.99,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
451,NORMAL
1,NORMAL
62.75,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
14.25,NORMAL
144.19,NORMAL
23.51,NORMAL
1,NORMAL
1,NORMAL
8.99,NORMAL
12.84,NORMAL
28.8,NORMAL
5.55,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
2.28,NORMAL
1,NORMAL
4.56,NORMAL
20.98,NORMAL
1,NORMAL
29,NORMAL
13.44,NORMAL
240.27,NORMAL
9.26,NORMAL
85.62,NORMAL
1,NORMAL
1,NORMAL
129,NORMAL
64.07,NORMAL
118.06,NORMAL
119.55,NORMAL
1,NORMAL
1,NORMAL
7.3,NORMAL
9.99,NORMAL
1,NORMAL
1,NORMAL
2.99,NORMAL
1,NORMAL
4.49,NORMAL
29.99,NORMAL
172.44,NORMAL
1,NORMAL
9.86,NORMAL
12.49,NORMAL
6.07,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
4.49,NORMAL
1.79,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
8.99,NORMAL
53.8,NORMAL
25,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
90.16,NORMAL
1,NORMAL
50.85,NORMAL
1,NORMAL
1,NORMAL
7.24,NORMAL
144,NORMAL
1,NORMAL
1,NORMAL
3.79,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
6.24,NORMAL
1,NORMAL
0,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1.98,NORMAL
0.75,NORMAL
1,NORMAL
97.99,NORMAL
44.31,NORMAL
7.98,NORMAL
1,NORMAL
1,NORMAL
37.99,NORMAL
8.94,NORMAL
3,NORMAL
1,NORMAL
401.48,NORMAL
1,NORMAL
1,NORMAL
37.06,NORMAL
7.49,NORMAL
1,NORMAL
7.13,NORMAL
1,NORMAL
36.95,NORMAL
28.4,NORMAL
1,NORMAL
69,NORMAL
4.99,NORMAL
40,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
265.45,NORMAL
1,NORMAL
1,NORMAL
15,NORMAL
98.61,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
11.85,NORMAL
1,NORMAL
15.98,NORMAL
1,NORMAL
5.99,NORMAL
1,NORMAL
9.99,NORMAL
69,NORMAL
1,NORMAL
90,NORMAL
59,NORMAL
15.99,NORMAL
2.69,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
9.6,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
5.99,NORMAL
35.87,NORMAL
1.79,NORMAL
1,NORMAL
1,NORMAL
7.69,NORMAL
36.05,NORMAL
80.82,NORMAL
1,NORMAL
9.69,NORMAL
9.99,NORMAL
1,NORMAL
11.99,NORMAL
507.4,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
538,NORMAL
1,NORMAL
1,NORMAL
909,NORMAL
1,NORMAL
124.5,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
0.76,NORMAL
2.69,NORMAL
139,NORMAL
27.11,NORMAL
1,NORMAL
1,NORMAL
19.95,NORMAL
1,NORMAL
38.9,NORMAL
60,NORMAL
1,NORMAL
3.85,NORMAL
4.22,NORMAL
1,NORMAL
63.88,NORMAL
89.4,NORMAL
1,NORMAL
34.35,NORMAL
1,NORMAL
1,NORMAL
2.67,NORMAL
1,NORMAL
16.22,NORMAL
184.5,NORMAL
1,NORMAL
24.95,NORMAL
1,NORMAL
30,NORMAL
1,NORMAL
267.12,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
4.86,NORMAL
1.31,NORMAL
1,NORMAL
13.75,NORMAL
1,NORMAL
1,NORMAL
14.9,NORMAL
1,NORMAL
9.99,NORMAL
1,NORMAL
30.82,NORMAL
1,NORMAL
1,NORMAL
1,NORMAL
32,NORMAL
1,NORMAL
10.77,NORMAL
119.4,NORMAL
34.9,NORMAL
70.65,NORMAL
10.62,NORMAL
5.39,NORMAL
59.99,NORMAL
125,NORMAL
1,NORMAL
91.37,NORMAL
9.82,NORMAL
102,NORMAL
0.79,NORMAL
53.75,NORMAL
0.76,NORMAL
8.73,NORMAL
127.09,NORMAL
9.99,NORMAL
10,NORMAL
18.36,NORMAL
11.5,NORMAL
1.98,NORMAL
2.99,NORMAL
16.9,NORMAL
6.99,NORMAL
9.99,NORMAL
32.6,NORMAL
34.55,NORMAL
17.99,NORMAL
30.5,NORMAL
8.9,NORMAL
4.49,NORMAL
2.69,NORMAL
3.23,NORMAL
9.3,NORMAL
55,NORMAL
54.88,NORMAL
6.24,NORMAL
28.79,NORMAL
53.49,NORMAL
5.56,NORMAL
33.88,NORMAL
1464.25,NORMAL
111.24,NORMAL
0.76,NORMAL
19.5,NORMAL
84.78,NORMAL
1,NORMAL
139.67,NORMAL
0.77,NORMAL
24,NORMAL
45,NORMAL
0.76,NORMAL
1.29,NORMAL
0,NORMAL
2.16,NORMAL
12,NORMAL
4.58,NORMAL
190.87,NORMAL
1,NORMAL
1.78,NORMAL
5.4,NORMAL
85.25,NORMAL
6,NORMAL
59.7,NORMAL
173.4,NORMAL
29.49,NORMAL
134.8,NORMAL
2.95,NORMAL
6.08,NORMAL
9.99,NORMAL
11.99,NORMAL
7.41,NORMAL
1,NORMAL
4361.17,NORMAL
216.68,NORMAL
4.49,NORMAL
0.76,NORMAL
60,NORMAL
49.98,NORMAL
142.83,NORMAL
44.99,NORMAL
15.35,NORMAL
29.47,NORMAL
46.94,NORMAL
1.98,NORMAL
14.99,NORMAL
0.76,NORMAL
26.7,NORMAL
24,NORMAL
70.4,NORMAL
31.25,NORMAL
310.6,NORMAL
51.18,NORMAL
1.98,NORMAL
170.13,NORMAL
2.49,NORMAL
187.1,NORMAL
23.88,NORMAL
914.94,NORMAL
47.54,NORMAL
11.99,NORMAL
3.59,NORMAL
0.89,NORMAL
241,NORMAL
